phecode,phecode_string,category,category_num
MS_710.44,Foot drop (acquired),Muscloskeletal,13
MS_710.45,Claw foot (acquired),Muscloskeletal,13
MS_710.6,Unequal limb length (acquired),Muscloskeletal,13
MS_711,Disorder of patella,Muscloskeletal,13
MS_711.1,Derangement of meniscus,Muscloskeletal,13
MS_712,Joint derangements and related disorders,Muscloskeletal,13
MS_712.1,Loose body in joint,Muscloskeletal,13
MS_712.3,Articular cartilage disorder,Muscloskeletal,13
MS_712.4,Ankylosis of joint,Muscloskeletal,13
MS_712.5,Disorder of ligament,Muscloskeletal,13
MS_712.51,Hypermobility syndrome,Muscloskeletal,13
MS_712.6,Instability of joint,Muscloskeletal,13
MS_712.61,Recurrent dislocation of joint,Muscloskeletal,13
MS_712.62,Pathological dislocation of joint,Muscloskeletal,13
MS_712.63,Spinal instabilities,Muscloskeletal,13
MS_713,Symptoms related to joints,Muscloskeletal,13
MS_713.1,Hemarthrosis,Muscloskeletal,13
MS_713.2,Effusion of joint,Muscloskeletal,13
MS_713.3,Pain in joint,Muscloskeletal,13
MS_713.31,Pain in shoulder,Muscloskeletal,13
MS_713.32,Pain in elbow,Muscloskeletal,13
MS_713.34,Pain in wrist,Muscloskeletal,13
MS_713.35,Pain in joints of hand,Muscloskeletal,13
MS_713.36,Pain in hip,Muscloskeletal,13
MS_713.37,Pain in knee,Muscloskeletal,13
MS_713.38,Pain in ankle and joints of foot,Muscloskeletal,13
MS_713.4,Stiffness of joint,Muscloskeletal,13
MS_713.5,Clicking hip,Muscloskeletal,13
MS_714,Deforming dorsopathies,Muscloskeletal,13
MS_714.1,Kyphosis,Muscloskeletal,13
MS_714.2,Lordosis,Muscloskeletal,13
MS_714.3,Scoliosis,Muscloskeletal,13
MS_714.31,Idiopathic scoliosis,Muscloskeletal,13
MS_714.32,Thoracogenic scoliosis,Muscloskeletal,13
MS_714.5,Spondylolysis,Muscloskeletal,13
MS_714.6,Spondylolisthesis,Muscloskeletal,13
MS_714.7,Fusion of spine,Muscloskeletal,13
MS_715,Other non-inflammatory spondylopathy,Muscloskeletal,13
MS_715.1,Spondylosis,Muscloskeletal,13
MS_715.4,Spinal stenosis,Muscloskeletal,13
MS_715.5,Ankylosing hyperostosis [Forestier],Muscloskeletal,13
MS_715.6,Kissing spine,Muscloskeletal,13
MS_716,Intervertebral disc disorder,Muscloskeletal,13
MS_716.1,Schmorl's nodes,Muscloskeletal,13
MS_716.2,Degenerative disc disease,Muscloskeletal,13
MS_716.3,Spinal disc displacement (herniation),Muscloskeletal,13
MS_717,Other and unspecified dorsopathies,Muscloskeletal,13
MS_717.1,Cervicocranial syndrome,Muscloskeletal,13
MS_717.2,Sacrococcygeal disorders,Muscloskeletal,13
MS_717.3,Occipital neuralgia,Muscloskeletal,13
MS_718,Back pain,Muscloskeletal,13
MS_718.1,Radiculopathy,Muscloskeletal,13
MS_718.2,Cervicalgia,Muscloskeletal,13
MS_718.3,Mid back pain,Muscloskeletal,13
MS_718.4,Low back pain,Muscloskeletal,13
MS_718.5,Sciatica,Muscloskeletal,13
MS_719,Disorders of muscle,Muscloskeletal,13
MS_719.1,Cramp and spasm,Muscloskeletal,13
MS_719.11,Spasm of muscle,Muscloskeletal,13
MS_719.2,Muscle calcification and ossification,Muscloskeletal,13
MS_719.21,Myositis ossificans progressiva,Muscloskeletal,13
MS_719.22,Myositis ossificans traumatica,Muscloskeletal,13
MS_719.3,Separation of muscle (nontraumatic),Muscloskeletal,13
MS_719.4,Rupture of muscle (nontraumatic),Muscloskeletal,13
MS_719.5,Compartment syndrome and nontraumatic ischemic infarction of muscle,Muscloskeletal,13
MS_719.6,Muscle wasting and atrophy,Muscloskeletal,13
MS_719.61,Sarcopenia,Muscloskeletal,13
MS_719.8,Rhabdomyolysis,Muscloskeletal,13
MS_719.91,Contracture of tendon,Muscloskeletal,13
MS_719.92,Contracture of joint,Muscloskeletal,13
MS_719.93,Contracture of muscle,Muscloskeletal,13
MS_720,Spontaneous rupture of synovium and tendon,Muscloskeletal,13
MS_721,Synoviopathy and bursopathy,Muscloskeletal,13
MS_721.1,Synovitis and tenosynovitis,Muscloskeletal,13
MS_721.11,Trigger finger,Muscloskeletal,13
MS_721.12,Radial styloid tenosynovitis [de Quervain],Muscloskeletal,13
MS_721.15,Infective (teno)synovitis,Muscloskeletal,13
MS_721.16,Transient synovitis,Muscloskeletal,13
MS_721.2,Ganglion cyst,Muscloskeletal,13
MS_721.3,Plica syndrome,Muscloskeletal,13
MS_721.4,Calcium deposits in tendon and bursa,Muscloskeletal,13
MS_721.5,Bursitis,Muscloskeletal,13
MS_721.6,Baker's cyst [popliteal cyst],Muscloskeletal,13
MS_721.7,Synovial hypertrophy,Muscloskeletal,13
MS_722,Fasciopathy,Muscloskeletal,13
MS_722.1,Plantar fascial fibromatosis [Plantar fasciitis],Muscloskeletal,13
MS_722.2,Pseudosarcomatous fibromatosis [Nodular fasciitis],Muscloskeletal,13
MS_722.3,Necrotizing fasciitis,Muscloskeletal,13
MS_722.4,Palmar fascial fibromatosis [Dupuytren],Muscloskeletal,13
MS_723,Enthesopathy/Enthesitis/Tendinopathy,Muscloskeletal,13
MS_723.1,Adhesive capsulitis of shoulder,Muscloskeletal,13
MS_723.2,Rotator cuff tear or rupture,Muscloskeletal,13
MS_723.3,Medial epicondylitis (Golfer's elbow),Muscloskeletal,13
MS_723.4,Lateral epicondylitis (Tennis elbow),Muscloskeletal,13
MS_723.5,Tendinitis,Muscloskeletal,13
MS_723.51,Achilles tendinitis,Muscloskeletal,13
MS_723.52,Posterior tibial tendinitis,Muscloskeletal,13
MS_723.6,Impingement syndrome of shoulder,Muscloskeletal,13
MS_723.7,Iliotibial band syndrome,Muscloskeletal,13
MS_724,Other symptoms and disorders of the soft tissue,Muscloskeletal,13
MS_724.1,Myalgia,Muscloskeletal,13
MS_724.2,Hypertrophy of (infrapatellar) fat pad,Muscloskeletal,13
MS_724.3,Nontraumatic hematoma of soft tissue,Muscloskeletal,13
MS_724.4,Panniculitis,Muscloskeletal,13
MS_724.5,Exostosis,Muscloskeletal,13
MS_724.51,Calcaneal spur,Muscloskeletal,13
MS_724.52,Osteophyte,Muscloskeletal,13
MS_725,Osteochondrosis,Muscloskeletal,13
MS_725.1,Spinal osteochondrosis,Muscloskeletal,13
MS_726.1,Osteoporosis,Muscloskeletal,13
MS_726.5,Osteomalacia,Muscloskeletal,13
MS_726.6,Osteolysis,Muscloskeletal,13
MS_726.7,Major osseous defects,Muscloskeletal,13
MS_726.8,Skeletal fluorosis,Muscloskeletal,13
MS_727,Other disorders of bone,Muscloskeletal,13
MS_727.1,Osteonecrosis,Muscloskeletal,13
MS_727.2,Hypertrophic osteoarthropathy [Hypertrophic pulmonary osteoarthropathy],Muscloskeletal,13
MS_727.3,Osteitis deformans [Paget's disease of bone],Muscloskeletal,13
MS_727.4,Hyperostosis of skull,Muscloskeletal,13
MS_727.5,Cyst of bone,Muscloskeletal,13
MS_727.6,Hypertrophy of bone,Muscloskeletal,13
MS_727.7,Osteitis condensans,Muscloskeletal,13
MS_728,Chondropathies,Muscloskeletal,13
MS_728.1,Chondromalacia,Muscloskeletal,13
MS_728.2,Osteochondritis dissecans,Muscloskeletal,13
MS_728.3,Costochondritis [Tietze's disease],Muscloskeletal,13
MS_728.4,Nontraumatic slipped upper femoral epiphysis,Muscloskeletal,13
MS_728.6,Chondrolysis,Muscloskeletal,13
MS_728.7,Relapsing polychondritis,Muscloskeletal,13
MS_728.8,Kienböck's disease of adults,Muscloskeletal,13
MS_729,Other acquired musculoskeletal deformity,Muscloskeletal,13
MS_730,Other disorders and symptoms of the musculoskeletal system,Muscloskeletal,13
MS_730.1,Segmental and somatic dysfunction,Muscloskeletal,13
MS_730.3,Immobility syndrome (paraplegic),Muscloskeletal,13
MS_730.4,Loss of height,Muscloskeletal,13
MS_732,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system,Muscloskeletal,13
MS_733,"Dentofacial anomalies, including malocclusion",Muscloskeletal,13
MS_733.1,Major anomalies of jaw size,Muscloskeletal,13
MS_733.11,Hyperplasia of jaw,Muscloskeletal,13
MS_733.111,Maxillary hyperplasia,Muscloskeletal,13
MS_733.112,Mandibular hyperplasia,Muscloskeletal,13
MS_733.113,Macrogenia,Muscloskeletal,13
MS_733.12,Hypoplasia of jaw,Muscloskeletal,13
MS_733.121,Maxillary hypoplasia,Muscloskeletal,13
MS_733.122,Mandibular hypoplasia,Muscloskeletal,13
MS_733.123,Microgenia,Muscloskeletal,13
MS_733.2,Anomalies of dental arch relationship,Muscloskeletal,13
MS_733.3,Anomalies of tooth position,Muscloskeletal,13
MS_733.31,Crowding of teeth,Muscloskeletal,13
MS_733.4,Dentofacial functional abnormalities,Muscloskeletal,13
MS_733.41,Limited mandibular range of motion,Muscloskeletal,13
MS_733.7,Anomalies of jaw-cranial base relationship,Muscloskeletal,13
MS_734,Diseases of the jaws,Muscloskeletal,13
MS_734.4,Alveolitis of jaw,Muscloskeletal,13
MS_734.5,Inflammatory conditions of jaw,Muscloskeletal,13
MS_734.6,Temporomandibular joint disorders,Muscloskeletal,13
MS_734.61,Adhesions and ankylosis of temporomandibular joint,Muscloskeletal,13
MS_734.62,Arthralgia of temporomandibular joint,Muscloskeletal,13
MS_734.63,Temporomandibular joint disorders articular disc disorder (reducing or non-reducing),Muscloskeletal,13
MS_734.9,Jaw pain,Muscloskeletal,13
MS_740,Dislocation,Muscloskeletal,13
MS_740.1,Dislocation of jaw,Muscloskeletal,13
MS_740.2,Dislocation of shoulder,Muscloskeletal,13
MS_740.3,Dislocation of elbow,Muscloskeletal,13
MS_740.4,Dislocation of wrist and hand,Muscloskeletal,13
MS_740.5,Dislocation of finger,Muscloskeletal,13
MS_740.6,Dislocation of hip,Muscloskeletal,13
MS_740.7,Dislocation of knee,Muscloskeletal,13
MS_740.8,Dislocation of foot and ankle,Muscloskeletal,13
MS_740.9,Dislocation of vertebra or sternum,Muscloskeletal,13
MS_741,Sprains and strains,Muscloskeletal,13
MS_741.1,Sprains and strains of shoulder and upper arm,Muscloskeletal,13
MS_741.11,Acromioclavicular (joint) (ligament) sprain,Muscloskeletal,13
MS_741.13,Superior glenoid labrum lesion,Muscloskeletal,13
MS_741.14,Rotator cuff (capsule) sprain,Muscloskeletal,13
MS_741.2,Sprains and strains of elbow and forearm,Muscloskeletal,13
MS_741.3,Sprains and strains of wrist and hand,Muscloskeletal,13
MS_741.4,Sprains and strains of hip and thigh,Muscloskeletal,13
MS_741.5,Sprains and strains of knee and leg,Muscloskeletal,13
MS_741.6,Sprains and strains of ankle and foot,Muscloskeletal,13
MS_741.7,Back sprain,Muscloskeletal,13
MS_741.71,Lumbosacral sprain,Muscloskeletal,13
MS_741.72,Neck sprain,Muscloskeletal,13
MS_742,Cartilage tear of knee,Muscloskeletal,13
MS_745,Fractures,Muscloskeletal,13
MS_745.1,Fracture of lower limb,Muscloskeletal,13
MS_745.11,Fracture of femur,Muscloskeletal,13
MS_745.2,Fracture of pelvis,Muscloskeletal,13
MS_745.3,Fracture of upper limb,Muscloskeletal,13
MS_745.4,Fracture of foot and toe,Muscloskeletal,13
MS_745.5,Fracture of hand or wrist,Muscloskeletal,13
MS_745.6,Fracture of bones in thorax,Muscloskeletal,13
MS_745.61,Fracture of vertebrae,Muscloskeletal,13
MS_745.7,Skull and face fracture,Muscloskeletal,13
MS_745.8,Stress fracture,Muscloskeletal,13
MS_745.9,Pathological fracture,Muscloskeletal,13
CM_750,Congenital malformations of nervous system,Congenital,14
CM_750.1,Congenital malformations of brain,Congenital,14
CM_750.111,Microcephaly,Congenital,14
CM_750.112,Anencephalus and similar anomalies,Congenital,14
CM_750.113,Congenital reduction deformities of brain,Congenital,14
CM_750.114,Septo-optic dysplasia of brain,Congenital,14
CM_750.115,Holoprosencephaly,Congenital,14
CM_750.12,Congenital malformations of corpus callosum,Congenital,14
CM_750.13,Megalencephaly,Congenital,14
CM_750.14,Congenital cerebral cysts,Congenital,14
CM_750.15,Congenital hydrocephalus,Congenital,14
CM_750.151,Malformations of aqueduct of Sylvius,Congenital,14
CM_750.152,Atresia of foramina of Magendie and Luschka,Congenital,14
CM_750.16,Arnold-Chiari syndrome,Congenital,14
CM_750.2,Neural tube defects and congenital disorders of the spinal cord,Congenital,14
CM_750.21,Spina bifida,Congenital,14
CM_750.22,Spina bifida occulta,Congenital,14
CM_750.23,Congenital sacral dimple,Congenital,14
CM_750.24,Encephalocele,Congenital,14
CM_750.26,Hydromyelia,Congenital,14
CM_750.27,Diastematomyelia,Congenital,14
CM_751,Congenital anomalies of eye,Congenital,14
CM_751.1,Congenital disorders of the orbit,Congenital,14
CM_751.11,Aplasia/Hypoplasia affecting the eye,Congenital,14
CM_751.111,Cystic eyeball,Congenital,14
CM_751.112,Microphthalmos,Congenital,14
CM_751.113,Anophthalmos,Congenital,14
CM_751.2,Congenital malformations of anterior segment of eye,Congenital,14
CM_751.21,Congenital lens anomalies,Congenital,14
CM_751.211,Congenital aphakia,Congenital,14
CM_751.212,Spherophakia,Congenital,14
CM_751.213,Congenital cataract,Congenital,14
CM_751.214,Congenital displaced lens (Ectopia lentis),Congenital,14
CM_751.215,Coloboma of lens,Congenital,14
CM_751.22,Congenital malformations of iris,Congenital,14
CM_751.221,Absence of iris [Aniridia],Congenital,14
CM_751.222,Rieger's anomaly,Congenital,14
CM_751.23,Congenital corneal malformations,Congenital,14
CM_751.231,Congenital corneal opacity,Congenital,14
CM_751.24,Congenital anomalies of sclera,Congenital,14
CM_751.241,Blue sclera,Congenital,14
CM_751.3,Congenital malformations of posterior segment of eye,Congenital,14
CM_751.31,Congenital malformation of vitreous humor,Congenital,14
CM_751.32,Congenital malformation of retina,Congenital,14
CM_751.33,Congenital malformation of optic disc,Congenital,14
CM_751.34,Congenital malformation of choroid,Congenital,14
CM_751.4,Congenital glaucoma and buphthalmos,Congenital,14
CM_751.5,Coloboma,Congenital,14
CM_751.6,Macrophthalmosa,Congenital,14
CM_751.7,Congenital anomalies of eyelids,Congenital,14
CM_751.71,Congenital malformations of eyelid,Congenital,14
CM_751.711,Congenital ptosis,Congenital,14
CM_751.8,Congenital anomalies of lacrimal gland,Congenital,14
CM_752,Congenital malformations of ear,Congenital,14
CM_752.1,Aplasia/Hypoplasia of the external ear,Congenital,14
CM_752.11,Microtia,Congenital,14
CM_752.12,Congenital absence of external ear [Anotia],Congenital,14
CM_752.2,Macrotia,Congenital,14
CM_752.3,Accessory auricle,Congenital,14
CM_752.4,Misplaced ear [Abnormal location of ears],Congenital,14
CM_752.5,Prominent ear [Protruding ear],Congenital,14
CM_752.6,"Congenital absence, atresia and stricture of auditory canal",Congenital,14
CM_752.7,Congenital anomaly of middle ear,Congenital,14
CM_752.8,Congenital malformation of inner ear,Congenital,14
CM_753,Congenital malformations of face and neck,Congenital,14
CM_753.1,Branchial anomaly,Congenital,14
CM_753.2,Preauricular sinus and cyst,Congenital,14
CM_753.3,Webbing of neck,Congenital,14
CM_754,"Congenital malformations of tongue, mouth and pharynx",Congenital,14
CM_754.1,Oral cleft,Congenital,14
CM_754.11,Cleft palate,Congenital,14
CM_754.111,Cleft palate with cleft lip,Congenital,14
CM_754.12,Cleft lip (without cleft palate),Congenital,14
CM_754.14,Cleft uvula [Bifid uvula],Congenital,14
CM_754.31,Macrostomia,Congenital,14
CM_754.32,Microstomia,Congenital,14
CM_754.4,Congenital malformations of lips,Congenital,14
CM_754.41,Macrocheilia,Congenital,14
CM_754.42,Microcheilia,Congenital,14
CM_754.5,Congenital malformations of tongue,Congenital,14
CM_754.52,Macroglossia,Congenital,14
CM_754.6,Congenital malformations of salivary glands and ducts,Congenital,14
CM_754.7,Congenital anomalies of pharynx,Congenital,14
CM_754.71,Congenital pharyngeal pouch [Diverticulum of pharynx],Congenital,14
CM_755,"Congenital deformities of skull, face, and jaw",Congenital,14
CM_755.1,Congenital facial asymmetry,Congenital,14
CM_755.21,Dolichocephaly,Congenital,14
CM_755.22,Plagiocephaly,Congenital,14
CM_755.23,Craniosynostosis,Congenital,14
CM_755.3,Craniofacial dysostosis,Congenital,14
CM_755.31,Mandibulofacial dysostosis,Congenital,14
CM_755.4,Macrocephaly,Congenital,14
CM_755.5,Hypertelorism,Congenital,14
CM_755.6,Congenital anomalies of nose,Congenital,14
CM_755.61,Choanal atresia,Congenital,14
CM_755.62,"Fissured, notched and cleft nose",Congenital,14
CM_755.63,Agenesis and underdevelopment of nose,Congenital,14
CM_755.7,Wide cranial sutures of newborn,Congenital,14
CM_757,Congenital anomalies of upper GI tract,Congenital,14
CM_757.1,Congenital malformations of esophagus,Congenital,14
CM_757.11,"Congenital tracheoesophageal fistula, esophageal atresia and stenosis",Congenital,14
CM_757.111,Esophageal web,Congenital,14
CM_757.12,Congenital dilatation of esophagus,Congenital,14
CM_757.13,Congenital diverticulum of esophagus,Congenital,14
CM_757.2,Congenital malformation of stomach,Congenital,14
CM_757.21,Congenital hypertrophic pyloric stenosis,Congenital,14
CM_757.22,Congenital hiatus hernia,Congenital,14
CM_758,Congenital malformations of digestive system,Congenital,14
CM_758.1,Congenital malformations of intestine,Congenital,14
CM_758.11,Meckel diverticulum,Congenital,14
CM_758.12,Hirschsprung's disease,Congenital,14
CM_758.131,Atresia and stenosis of small intestines,Congenital,14
CM_758.132,Atresia and stenosis  of large intestines,Congenital,14
CM_758.14,Anomalies of intestinal fixation,Congenital,14
CM_758.15,Intestinal duplication,Congenital,14
CM_758.16,Ectopic anus,Congenital,14
CM_758.17,Persistent cloaca,Congenital,14
CM_758.2,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,14
CM_758.21,Biliary atresia,Congenital,14
CM_758.22,Cystic liver disease,Congenital,14
CM_758.3,Congenital anomalies of the pancreas,Congenital,14
CM_758.31,Annular pancreas,Congenital,14
CM_760,Congenital anomalies of genital organs,Congenital,14
CM_760.1,Congenital malformations of female genitalia,Congenital,14
CM_760.11,Congenital malformation of ovary,Congenital,14
CM_760.111,Congenital absence of ovary,Congenital,14
CM_760.112,Ovarian streak,Congenital,14
CM_760.12,Congenital malformations of fallopian tube and broad ligament,Congenital,14
CM_760.13,Congenital anomalies of uterus and cervix,Congenital,14
CM_760.131,Aplasia and hypoplasia of uterus,Congenital,14
CM_760.132,Doubling of uterus,Congenital,14
CM_760.133,Bicornate uterus,Congenital,14
CM_760.134,Unicornate uterus,Congenital,14
CM_760.135,Arcuate uterus,Congenital,14
CM_760.15,Congenital malformations of vagina,Congenital,14
CM_760.151,Vaginal agenesis,Congenital,14
CM_760.152,Doubling of vagina/Vaginal septum,Congenital,14
CM_760.153,Imperforate hymen,Congenital,14
CM_760.16,Congenital malformations of vulva,Congenital,14
CM_760.161,Fusion of labia,Congenital,14
CM_760.17,"Embryonic cyst of cervix, vagina, and external female genitalia",Congenital,14
CM_760.18,Congenital malformation of clitoris,Congenital,14
CM_760.2,Congenital congenital malformations of male genital organs,Congenital,14
CM_760.21,Congenital malformations of testis and scrotum,Congenital,14
CM_760.211,Undescended testis [Cryptorchidism],Congenital,14
CM_760.212,Retractile testis,Congenital,14
CM_760.213,Ectopic testis,Congenital,14
CM_760.214,Aplasia/hypoplasia of testis,Congenital,14
CM_760.215,Scrotal transposition,Congenital,14
CM_760.22,Congenital malformations of penis,Congenital,14
CM_760.221,Hypospadias,Congenital,14
CM_760.222,Congenital chordee,Congenital,14
CM_760.223,Hypoplasia of penis,Congenital,14
CM_760.224,Hidden penis,Congenital,14
CM_760.225,Congenital torsion of penis,Congenital,14
CM_760.226,Curvature of penis (lateral),Congenital,14
CM_760.227,Epispadias,Congenital,14
CM_760.25,"Congenital malformations of vas deferens, epididymis, seminal vesicles and prostate",Congenital,14
CM_760.26,Congenital hydrocele,Congenital,14
CM_760.3,Indeterminate sex and hermaphroditism,Congenital,14
